user_id,heart_rate_bpm,blood_oxygen_pct,step_count,sleep_duration_hrs,activity_level,stress_level,stress_category,health_score,health_category
11601,174,86.0,5573,1.9,Moderate,10,High,6,Low
17065,68,98.9,2665,8.0,Sedentary,3,Low,12,Good
3469,101,91.7,4193,3.4,Moderate,10,High,5,Low
6625,65,97.0,5033,7.3,Moderate,3,Low,13,Excellent
7334,56,97.9,5692,8.9,Moderate,1,Low,13,Excellent
5869,103,87.4,18072,1.3,Active,8,High,7,Moderate
18630,117,91.4,23271,4.0,Highly Active,10,High,7,Moderate
10645,115,94.3,1867,5.5,Sedentary,7,Moderate,7,Moderate
6044,84,98.6,15123,7.3,Highly Active,5,Moderate,12,Good
15970,74,98.8,141,7.8,Sedentary,2,Low,12,Good
8798,62,98.4,24135,8.0,Highly Active,2,Low,15,Excellent
2757,117,96.8,1644,5.3,Sedentary,5,Moderate,8,Moderate
14741,52,98.6,11256,7.8,Active,3,Low,15,Excellent
7416,120,98.4,1126,6.6,Sedentary,6,Moderate,9,Moderate
1083,61,98.1,1854,8.6,Sedentary,2,Low,13,Excellent
17104,100,97.8,21768,6.4,Highly Active,5,Moderate,10,Good
930,156,93.9,1171,4.6,Sedentary,8,High,5,Low
13354,120,96.3,15092,7.0,Highly Active,5,Moderate,11,Good
7850,100,88.0,7127,5.3,Moderate,8,High,7,Moderate
13292,58,97.1,15634,6.6,Highly Active,2,Low,13,Excellent
8009,100,86.8,7108,4.8,Moderate,9,High,6,Low
16559,75,95.3,1452,5.1,Sedentary,7,Moderate,9,Moderate
18935,63,99.1,9321,6.7,Moderate,3,Low,13,Excellent
3604,60,99.6,15366,8.2,Highly Active,2,Low,15,Excellent
10523,53,99.5,11372,6.6,Active,2,Low,14,Excellent
13161,71,98.5,5116,6.7,Moderate,2,Low,12,Good
7727,118,96.5,16721,7.0,Active,6,Moderate,11,Good
10319,74,97.0,9746,8.6,Moderate,1,Low,12,Good
992,133,93.3,20900,0.7,Highly Active,8,High,7,Moderate
5911,68,97.5,2669,6.1,Sedentary,7,Moderate,9,Moderate
16811,118,93.5,6402,1.8,Moderate,10,High,6,Low
6215,88,97.3,1747,8.1,Sedentary,2,Low,10,Good
3060,119,95.7,9952,6.4,Moderate,7,Moderate,9,Moderate
687,119,90.9,7888,1.6,Moderate,8,High,6,Low
14074,60,97.1,2291,7.2,Sedentary,2,Low,12,Good
6980,114,88.2,14755,3.6,Active,10,High,7,Moderate
8431,104,91.3,4859,4.9,Moderate,10,High,5,Low
13742,118,95.0,15866,0.8,Highly Active,10,High,8,Moderate
8401,69,98.2,5500,6.7,Moderate,5,Moderate,11,Good
14866,72,98.1,18065,8.2,Highly Active,2,Low,14,Excellent
14367,135,92.1,28996,1.8,Highly Active,8,High,7,Moderate
11595,54,97.3,9489,7.3,Moderate,2,Low,13,Excellent
3484,67,99.9,1853,7.2,Sedentary,1,Low,12,Good
4091,114,92.9,2554,2.3,Sedentary,8,High,5,Low
18323,105,94.3,27853,5.5,Highly Active,5,Moderate,9,Moderate
12748,67,97.4,10087,8.8,Active,1,Low,13,Excellent
6753,45,100.0,13565,7.8,Active,1,Low,15,Excellent
10561,166,86.0,13766,5.0,Active,9,High,8,Moderate
16735,114,96.0,2076,6.9,Sedentary,6,Moderate,8,Moderate
15977,110,89.8,9771,4.7,Moderate,8,High,6,Low
2652,93,94.7,11719,7.1,Active,5,Moderate,10,Good
15698,102,87.9,16370,3.2,Active,10,High,7,Moderate
17874,60,97.9,2919,8.0,Sedentary,3,Low,12,Good
9585,106,92.6,4016,5.7,Moderate,10,High,6,Low
16682,60,98.4,6352,8.7,Moderate,2,Low,14,Excellent
9534,89,96.4,17775,6.6,Highly Active,5,Moderate,10,Good
14594,59,97.9,9862,6.7,Moderate,3,Low,12,Good
13878,94,96.6,9677,6.2,Moderate,7,Moderate,9,Moderate
8430,57,97.7,8157,6.5,Moderate,3,Low,12,Good
8427,127,85.5,18932,2.0,Active,10,High,7,Moderate
8445,138,85.6,18566,1.4,Highly Active,9,High,7,Moderate
16286,56,99.0,27047,6.8,Highly Active,3,Low,14,Excellent
3969,102,98.5,16354,6.0,Active,5,Moderate,11,Good
10985,129,90.2,26478,2.3,Highly Active,8,High,7,Moderate
10758,133,85.5,19660,3.9,Active,10,High,7,Moderate
15798,65,98.2,12126,7.0,Active,1,Low,15,Excellent
10006,64,98.9,11358,8.4,Active,3,Low,15,Excellent
11739,66,99.8,5075,7.4,Moderate,1,Low,13,Excellent
17652,61,98.9,432,6.7,Sedentary,3,Low,12,Good
17282,79,98.0,14937,7.0,Active,4,Moderate,13,Excellent
3168,104,94.2,5324,5.9,Moderate,4,Moderate,8,Moderate
4974,77,97.3,7585,8.9,Moderate,3,Low,12,Good
12623,102,86.4,19949,1.4,Active,8,High,7,Moderate
1830,115,95.6,6414,7.4,Moderate,7,Moderate,10,Good
8404,120,94.8,122,5.4,Sedentary,6,Moderate,7,Moderate
16753,76,94.7,25361,6.2,Highly Active,4,Moderate,10,Good
13215,124,89.3,6506,2.3,Moderate,9,High,6,Low
8946,76,98.0,17785,7.2,Active,2,Low,14,Excellent
10983,186,88.3,9322,4.5,Moderate,9,High,6,Low
1189,106,94.1,5789,3.9,Moderate,9,High,6,Low
16347,54,97.0,12877,8.9,Active,3,Low,14,Excellent
7140,119,96.2,14899,6.4,Active,5,Moderate,10,Good
4386,47,97.4,17699,8.7,Highly Active,2,Low,14,Excellent
16017,123,85.5,2070,5.7,Sedentary,9,High,6,Low
11774,63,97.0,8013,8.1,Moderate,2,Low,13,Excellent
13265,49,97.4,24168,8.2,Highly Active,1,Low,14,Excellent
7563,105,98.8,6843,6.7,Moderate,4,Moderate,10,Good
3804,84,98.3,25243,8.9,Highly Active,1,Low,13,Excellent
1453,105,97.3,20588,5.4,Highly Active,7,Moderate,10,Good
7658,118,87.4,10524,2.0,Active,8,High,7,Moderate
17626,100,97.1,3662,6.8,Sedentary,7,Moderate,8,Moderate
18075,78,97.3,9450,5.0,Moderate,5,Moderate,10,Good
6007,99,96.5,17540,7.1,Active,4,Moderate,11,Good
8294,106,87.8,16758,3.5,Highly Active,8,High,7,Moderate
3093,147,92.5,12585,2.6,Active,9,High,7,Moderate
7256,53,98.7,5809,7.0,Moderate,1,Low,14,Excellent
13088,62,97.5,7120,7.9,Moderate,2,Low,13,Excellent
10752,68,95.9,685,6.9,Sedentary,6,Moderate,9,Moderate
4349,100,94.1,975,3.8,Sedentary,9,High,5,Low
2048,101,95.4,15772,5.4,Highly Active,7,Moderate,10,Good
355,109,91.6,6311,5.1,Moderate,10,High,7,Moderate
6628,90,97.0,4826,7.2,Moderate,7,Moderate,9,Moderate
13311,120,97.5,28492,6.6,Highly Active,5,Moderate,10,Good
11044,122,93.5,10908,1.3,Active,9,High,7,Moderate
2931,74,98.8,19160,8.8,Highly Active,2,Low,14,Excellent
856,100,94.3,3587,0.6,Sedentary,10,High,5,Low
11641,108,94.1,18265,5.9,Highly Active,5,Moderate,9,Moderate
9135,115,86.6,582,5.7,Sedentary,9,High,6,Low
14421,136,87.8,22496,3.8,Highly Active,8,High,7,Moderate
17062,117,97.4,14961,5.3,Active,7,Moderate,10,Good
10095,50,99.2,6436,6.7,Moderate,2,Low,13,Excellent
8199,176,91.0,11638,1.8,Active,10,High,7,Moderate
3383,155,91.3,8535,1.6,Moderate,8,High,6,Low
6267,90,97.6,26639,6.1,Highly Active,5,Moderate,10,Good
3890,74,95.1,6043,5.1,Moderate,6,Moderate,10,Good
18085,68,100.0,19149,8.6,Highly Active,2,Low,14,Excellent
6294,77,98.9,23078,5.8,Highly Active,5,Moderate,12,Good
17940,108,85.6,18194,4.1,Active,8,High,7,Moderate
17624,102,98.1,5483,6.2,Moderate,6,Moderate,10,Good
8083,136,86.6,8641,5.7,Moderate,9,High,7,Moderate
11766,115,86.1,2140,4.0,Sedentary,8,High,5,Low
340,75,98.1,11884,7.2,Active,1,Low,14,Excellent
3554,182,86.9,1409,2.4,Sedentary,9,High,5,Low
18589,67,99.4,7431,7.6,Moderate,3,Low,13,Excellent
13144,130,89.1,3367,3.9,Sedentary,9,High,5,Low
991,120,95.2,17362,6.9,Active,5,Moderate,10,Good
3833,113,92.2,2576,4.5,Sedentary,9,High,5,Low
6049,59,97.5,18283,7.0,Active,3,Low,14,Excellent
17498,110,92.4,15076,0.7,Highly Active,9,High,7,Moderate
5671,119,98.0,3663,6.0,Sedentary,7,Moderate,9,Moderate
5770,50,97.8,25047,9.0,Highly Active,1,Low,14,Excellent
15434,73,98.6,17643,6.7,Highly Active,3,Low,13,Excellent
13751,69,98.5,11251,8.1,Active,3,Low,14,Excellent
17564,69,97.6,14530,7.9,Active,1,Low,13,Excellent
9568,70,97.1,28299,7.2,Highly Active,7,Moderate,12,Good
12128,95,97.1,13221,7.0,Active,5,Moderate,11,Good
14624,125,88.4,19023,4.4,Active,8,High,7,Moderate
2070,61,98.0,14464,6.9,Active,2,Low,14,Excellent
6803,114,88.0,14058,3.8,Active,9,High,7,Moderate
9602,116,94.2,13136,5.9,Active,7,Moderate,9,Moderate
8562,117,92.7,22373,1.4,Highly Active,8,High,7,Moderate
11496,101,98.2,5523,5.3,Moderate,7,Moderate,10,Good
13285,74,98.1,3709,8.1,Sedentary,3,Low,12,Good
16040,66,99.1,17916,7.4,Active,2,Low,14,Excellent
10133,161,94.3,14387,3.8,Active,10,High,7,Moderate
5961,104,95.0,17153,6.4,Active,4,Moderate,10,Good
5204,89,96.6,2905,5.6,Sedentary,5,Moderate,8,Moderate
17648,50,99.8,6294,7.6,Moderate,2,Low,14,Excellent
233,79,97.0,1383,5.9,Sedentary,6,Moderate,9,Moderate
2569,120,94.3,3305,6.8,Sedentary,7,Moderate,7,Moderate
9808,101,89.1,3185,3.2,Sedentary,8,High,5,Low
2216,118,88.2,16065,5.2,Highly Active,9,High,8,Moderate
18119,108,93.3,252,1.4,Sedentary,8,High,5,Low
18414,105,97.4,29793,7.0,Highly Active,5,Moderate,11,Good
12334,101,94.5,19010,4.8,Active,8,High,7,Moderate
15005,90,95.7,8373,7.4,Moderate,7,Moderate,10,Good
160,62,98.0,19102,8.6,Active,1,Low,15,Excellent
18830,116,91.6,7348,1.0,Moderate,10,High,6,Low
9613,84,99.8,17380,8.6,Highly Active,1,Low,13,Excellent
17787,78,95.8,16139,6.3,Active,7,Moderate,11,Good
18430,104,96.2,4818,6.6,Moderate,5,Moderate,8,Moderate
8333,94,98.9,3201,7.4,Sedentary,2,Low,11,Good
3078,102,95.8,16417,5.2,Highly Active,7,Moderate,10,Good
15916,168,86.0,17418,4.8,Active,8,High,7,Moderate
17492,113,95.0,6554,5.1,Moderate,5,Moderate,9,Moderate
1611,168,93.6,19011,0.6,Active,8,High,7,Moderate
17192,98,95.7,8288,6.3,Moderate,7,Moderate,9,Moderate
10370,61,98.1,10843,8.4,Active,1,Low,15,Excellent
11898,148,90.2,16311,1.2,Active,9,High,7,Moderate
16540,120,96.9,27295,6.4,Highly Active,7,Moderate,10,Good
2589,113,91.5,29180,3.0,Highly Active,10,High,7,Moderate
11697,122,92.6,13477,1.0,Active,9,High,7,Moderate
2009,79,97.5,17902,7.3,Active,2,Low,13,Excellent
11850,60,98.7,4720,8.9,Moderate,3,Low,13,Excellent
8403,105,88.7,3380,1.3,Sedentary,10,High,5,Low
9458,114,95.3,8889,6.1,Moderate,4,Moderate,9,Moderate
1610,219,88.9,23716,3.1,Highly Active,10,High,7,Moderate
12902,89,98.9,19763,5.2,Active,5,Moderate,11,Good
18183,63,97.8,25767,8.8,Highly Active,3,Low,14,Excellent
3788,83,97.2,7755,6.5,Moderate,5,Moderate,9,Moderate
17200,68,97.3,7311,8.6,Moderate,2,Low,12,Good
3098,121,87.2,18181,4.8,Highly Active,9,High,7,Moderate
1307,69,97.3,15859,7.8,Active,1,Low,13,Excellent
15520,84,99.7,29528,6.8,Highly Active,2,Low,12,Good
10433,70,94.8,16797,5.4,Active,5,Moderate,10,Good
18585,120,94.4,18594,2.3,Active,10,High,7,Moderate
17505,75,97.7,26978,5.8,Highly Active,6,Moderate,11,Good
7740,106,96.7,25702,6.7,Highly Active,4,Moderate,10,Good
13457,100,93.4,349,5.8,Sedentary,10,High,6,Low
7454,88,94.2,15099,6.5,Active,4,Moderate,9,Moderate
10273,83,97.1,8684,7.5,Moderate,1,Low,11,Good
2572,71,97.6,27291,7.9,Highly Active,3,Low,13,Excellent
7531,121,94.7,20673,2.6,Highly Active,8,High,7,Moderate
7624,103,95.0,8390,5.5,Moderate,7,Moderate,9,Moderate
12773,106,87.0,27495,4.6,Highly Active,10,High,7,Moderate
10175,160,91.8,13595,2.3,Active,9,High,7,Moderate
18235,93,95.7,29574,6.3,Highly Active,7,Moderate,10,Good
14836,153,89.8,4883,4.7,Moderate,9,High,5,Low
14844,59,99.6,18403,8.7,Active,3,Low,15,Excellent
6922,57,98.4,1076,6.9,Sedentary,3,Low,12,Good
10818,112,85.7,14235,4.2,Active,10,High,7,Moderate
16729,127,90.1,336,2.6,Sedentary,10,High,5,Low
16615,149,88.2,9098,2.5,Moderate,9,High,6,Low
7215,109,91.3,3956,5.3,Sedentary,8,High,6,Low
7973,107,90.2,26710,4.0,Highly Active,9,High,7,Moderate
6708,97,96.6,8873,7.4,Moderate,7,Moderate,10,Good
18701,127,89.1,17372,0.5,Highly Active,9,High,7,Moderate
3523,117,86.4,12551,2.9,Active,9,High,7,Moderate
3509,107,90.9,20851,2.1,Highly Active,10,High,7,Moderate
12893,82,97.9,1868,7.5,Sedentary,1,Low,10,Good
17089,101,86.0,3835,2.8,Sedentary,10,High,5,Low
5483,118,97.0,2383,5.2,Sedentary,6,Moderate,8,Moderate
13704,74,99.8,16524,6.5,Highly Active,3,Low,13,Excellent
12469,105,95.4,18181,6.0,Active,7,Moderate,10,Good
12059,81,97.6,28935,7.3,Highly Active,5,Moderate,11,Good
10405,120,94.8,3702,7.0,Sedentary,4,Moderate,8,Moderate
10390,144,92.2,5977,5.8,Moderate,8,High,7,Moderate
17331,99,94.9,16101,5.5,Highly Active,5,Moderate,9,Moderate
11752,118,85.4,2161,2.4,Sedentary,10,High,5,Low
4140,52,99.9,2105,7.3,Sedentary,3,Low,13,Excellent
9286,120,97.2,25441,5.6,Highly Active,7,Moderate,10,Good
17711,85,95.2,23228,5.9,Highly Active,7,Moderate,10,Good
12342,120,94.7,19693,6.6,Active,7,Moderate,9,Moderate
10493,66,97.0,15910,7.9,Active,3,Low,13,Excellent
15956,115,96.4,5886,5.6,Moderate,5,Moderate,9,Moderate
10032,53,99.4,7156,8.3,Moderate,1,Low,14,Excellent
3595,143,87.3,3394,4.6,Sedentary,9,High,5,Low
9098,116,92.5,6614,5.7,Moderate,10,High,7,Moderate
2886,78,99.7,2238,7.6,Sedentary,3,Low,12,Good
3220,103,97.3,6253,5.6,Moderate,4,Moderate,9,Moderate
6043,63,98.5,19020,7.0,Highly Active,2,Low,15,Excellent
14566,120,97.4,12690,6.7,Active,4,Moderate,10,Good
12861,109,93.8,17645,1.4,Active,9,High,7,Moderate
10724,116,98.6,9132,5.9,Moderate,4,Moderate,10,Good
6421,126,89.5,9609,0.7,Moderate,9,High,6,Low
14319,79,94.2,3044,5.8,Sedentary,4,Moderate,8,Moderate
4086,101,94.7,23118,5.3,Highly Active,6,Moderate,9,Moderate
17394,143,89.4,12642,0.7,Active,8,High,7,Moderate
10856,151,93.8,9858,2.7,Moderate,8,High,6,Low
18312,83,97.4,188,8.8,Sedentary,1,Low,10,Good
2588,97,97.2,25507,7.3,Highly Active,6,Moderate,11,Good
1462,182,86.0,23132,2.2,Highly Active,8,High,7,Moderate
2267,58,98.7,21621,7.3,Highly Active,3,Low,15,Excellent
18594,131,89.9,16609,1.5,Active,9,High,7,Moderate
10751,82,99.4,8628,8.4,Moderate,3,Low,12,Good
9267,70,95.4,9326,6.6,Moderate,6,Moderate,10,Good
15723,120,95.4,21171,7.0,Highly Active,6,Moderate,11,Good
869,47,98.5,4012,8.8,Moderate,1,Low,13,Excellent
1993,124,92.2,8466,4.2,Moderate,10,High,6,Low
6866,88,94.7,2936,7.5,Sedentary,6,Moderate,8,Moderate
5814,70,99.4,9709,8.7,Moderate,1,Low,13,Excellent
11703,111,87.6,6999,4.2,Moderate,10,High,6,Low
18738,66,99.7,12725,8.3,Active,2,Low,14,Excellent
7602,74,97.9,4222,7.9,Moderate,3,Low,11,Good
8395,74,98.0,14105,9.0,Active,3,Low,14,Excellent
6757,108,92.0,3723,0.9,Sedentary,8,High,5,Low
7701,120,94.2,4997,6.4,Moderate,4,Moderate,7,Moderate
4771,100,98.0,26886,5.8,Highly Active,4,Moderate,11,Good
3179,57,98.8,4795,8.6,Moderate,1,Low,13,Excellent
11417,71,99.0,27139,7.3,Highly Active,1,Low,14,Excellent
10957,101,96.7,3687,7.1,Sedentary,5,Moderate,9,Moderate
5433,48,97.8,18662,8.5,Active,3,Low,14,Excellent
7810,82,97.6,7970,6.9,Moderate,6,Moderate,9,Moderate
1349,96,97.4,10420,5.4,Active,5,Moderate,10,Good
13412,108,96.2,8619,5.8,Moderate,7,Moderate,9,Moderate
12688,93,94.4,11603,6.0,Active,5,Moderate,9,Moderate
12587,58,98.0,15091,8.2,Highly Active,1,Low,15,Excellent
8274,112,94.6,7697,7.1,Moderate,7,Moderate,9,Moderate
834,68,98.5,28413,6.8,Highly Active,2,Low,13,Excellent
1038,154,91.1,17337,4.6,Highly Active,9,High,7,Moderate
3663,85,96.7,27268,5.4,Highly Active,4,Moderate,10,Good
13608,116,98.3,5189,5.1,Moderate,5,Moderate,10,Good
14448,165,93.9,14900,0.8,Active,8,High,7,Moderate
5991,102,86.8,29155,3.1,Highly Active,9,High,7,Moderate
2773,132,87.6,17749,4.4,Highly Active,8,High,7,Moderate
10547,64,99.9,1610,8.7,Sedentary,1,Low,13,Excellent
14274,196,85.8,1557,2.1,Sedentary,9,High,5,Low
11035,102,87.9,5513,2.6,Moderate,10,High,6,Low
7342,138,92.9,2001,3.8,Sedentary,8,High,5,Low
15094,212,86.7,19417,4.9,Active,10,High,7,Moderate
3503,93,96.2,218,6.1,Sedentary,7,Moderate,8,Moderate
6446,100,93.9,13278,1.9,Active,9,High,7,Moderate
18186,91,96.0,8076,6.2,Moderate,4,Moderate,9,Moderate
866,121,93.6,23470,2.3,Highly Active,9,High,7,Moderate
18804,87,99.0,12552,6.6,Active,1,Low,12,Good
14880,129,91.5,8609,1.0,Moderate,10,High,6,Low
2548,139,93.6,7902,5.0,Moderate,9,High,7,Moderate
9326,165,88.1,4950,5.0,Moderate,9,High,6,Low
1152,116,98.8,4557,7.3,Moderate,6,Moderate,10,Good
2988,103,85.1,22631,1.7,Highly Active,9,High,7,Moderate
3290,116,98.8,15869,6.3,Active,4,Moderate,11,Good
12418,172,88.0,7511,3.9,Moderate,8,High,6,Low
17977,156,90.3,663,1.4,Sedentary,10,High,5,Low
14329,96,96.1,12672,5.8,Active,7,Moderate,10,Good
2814,92,94.4,13431,6.8,Active,5,Moderate,9,Moderate
2978,138,94.6,7448,2.7,Moderate,10,High,6,Low
13079,134,89.0,9784,5.1,Moderate,8,High,7,Moderate
16541,95,99.0,357,7.3,Sedentary,4,Moderate,10,Good
9538,100,94.1,27140,5.4,Highly Active,7,Moderate,9,Moderate
29,69,95.5,29408,5.7,Highly Active,5,Moderate,11,Good
2235,87,97.0,9068,6.2,Moderate,5,Moderate,9,Moderate
7259,73,99.9,17830,8.2,Active,1,Low,14,Excellent
14794,93,95.7,3987,6.9,Sedentary,5,Moderate,8,Moderate
692,105,93.9,892,3.9,Sedentary,8,High,5,Low
4659,208,85.9,3252,0.6,Sedentary,10,High,5,Low
6540,103,86.9,2335,4.7,Sedentary,8,High,5,Low
7174,55,98.3,5338,6.6,Moderate,3,Low,13,Excellent
13450,88,95.9,7085,5.8,Moderate,4,Moderate,9,Moderate
10820,61,98.8,9184,7.4,Moderate,3,Low,14,Excellent
16995,109,96.3,11994,6.3,Active,6,Moderate,10,Good
10760,120,96.3,29388,7.1,Highly Active,5,Moderate,11,Good
4797,97,96.4,11280,5.0,Active,4,Moderate,10,Good
6602,106,96.9,5712,5.7,Moderate,6,Moderate,9,Moderate
17260,67,95.6,8920,7.1,Moderate,6,Moderate,11,Good
13013,62,97.1,24745,7.9,Highly Active,2,Low,14,Excellent
17680,60,99.1,4653,8.4,Moderate,1,Low,13,Excellent
5081,119,94.1,17571,2.9,Active,10,High,7,Moderate
16185,105,98.5,3073,6.5,Sedentary,6,Moderate,9,Moderate
3914,80,95.7,7965,5.5,Moderate,6,Moderate,10,Good
8296,101,94.7,631,3.6,Sedentary,8,High,5,Low
12064,118,87.2,1137,3.7,Sedentary,10,High,5,Low
6326,101,94.0,1811,7.1,Sedentary,6,Moderate,8,Moderate
14875,89,98.0,16106,8.1,Highly Active,2,Low,13,Excellent
9427,53,97.0,2676,6.6,Sedentary,2,Low,11,Good
18146,196,88.6,7986,3.4,Moderate,9,High,6,Low
1810,187,94.0,15982,1.2,Active,9,High,7,Moderate
6514,66,97.8,24354,7.8,Highly Active,3,Low,13,Excellent
2616,101,90.7,6188,1.0,Moderate,10,High,6,Low
4468,138,87.3,18193,2.2,Highly Active,10,High,7,Moderate
5593,83,94.8,1917,7.0,Sedentary,4,Moderate,8,Moderate
3621,73,94.8,15896,5.8,Active,4,Moderate,10,Good
11607,68,99.2,1773,8.2,Sedentary,3,Low,12,Good
4195,106,94.6,8442,5.4,Moderate,5,Moderate,8,Moderate
15677,61,99.2,470,6.6,Sedentary,2,Low,12,Good
2294,120,98.9,6676,6.0,Moderate,7,Moderate,10,Good
8300,190,88.5,19309,4.7,Active,8,High,7,Moderate
17098,59,99.1,14888,7.8,Active,1,Low,15,Excellent
11769,94,96.6,13944,6.9,Active,6,Moderate,10,Good
15749,88,98.0,17541,6.1,Active,6,Moderate,11,Good
8749,49,99.7,2378,7.9,Sedentary,3,Low,13,Excellent
2895,120,97.0,4460,6.3,Moderate,4,Moderate,8,Moderate
476,135,94.0,5607,4.3,Moderate,10,High,6,Low
15491,115,94.8,1472,6.6,Sedentary,6,Moderate,7,Moderate
13930,61,99.7,7125,7.8,Moderate,2,Low,14,Excellent
14032,103,85.4,7347,1.9,Moderate,9,High,6,Low
2687,48,100.0,17582,7.6,Highly Active,1,Low,15,Excellent
9938,100,94.3,1492,5.5,Sedentary,4,Moderate,7,Moderate
873,58,98.2,21962,7.9,Highly Active,2,Low,15,Excellent
7894,98,96.2,14801,7.1,Active,7,Moderate,11,Good
8705,119,95.1,7217,7.4,Moderate,4,Moderate,10,Good
2896,59,98.9,1634,8.4,Sedentary,1,Low,13,Excellent
5693,65,97.8,9544,6.5,Moderate,3,Low,12,Good
18443,94,97.9,12542,6.1,Active,5,Moderate,10,Good
5554,94,98.5,3449,7.4,Sedentary,6,Moderate,10,Good
8429,174,86.2,15773,2.1,Highly Active,8,High,7,Moderate
15410,101,98.0,9612,6.4,Moderate,6,Moderate,10,Good
2300,208,90.6,16756,3.6,Active,9,High,7,Moderate
13737,85,98.1,3522,7.1,Sedentary,1,Low,11,Good
10053,102,88.7,21120,5.3,Highly Active,10,High,8,Moderate
14277,116,93.9,8344,4.9,Moderate,8,High,6,Low
423,178,90.1,12590,4.7,Active,9,High,7,Moderate
18256,113,95.9,28662,5.5,Highly Active,5,Moderate,10,Good
13904,149,93.9,18266,1.1,Active,10,High,7,Moderate
17843,55,97.2,5037,9.0,Moderate,3,Low,13,Excellent
5476,79,98.5,27878,5.6,Highly Active,4,Moderate,12,Good
15050,60,98.0,26684,7.1,Highly Active,1,Low,15,Excellent
11627,74,97.3,27145,8.5,Highly Active,3,Low,13,Excellent
12720,120,96.7,3890,7.1,Sedentary,4,Moderate,9,Moderate
5087,99,94.6,15987,6.8,Highly Active,5,Moderate,9,Moderate
12388,86,96.6,29048,6.2,Highly Active,4,Moderate,10,Good
13129,109,94.8,6509,7.4,Moderate,4,Moderate,9,Moderate
17668,118,90.0,9978,3.8,Moderate,10,High,6,Low
5892,115,94.4,27261,5.1,Highly Active,4,Moderate,9,Moderate
18148,74,98.4,15607,6.9,Active,1,Low,13,Excellent
5201,108,90.7,23771,1.2,Highly Active,10,High,7,Moderate
16526,61,97.4,3314,8.6,Sedentary,3,Low,12,Good
18304,103,89.3,86,5.9,Sedentary,9,High,6,Low
8151,114,97.6,14964,5.5,Active,7,Moderate,10,Good
8398,131,85.9,1869,2.0,Sedentary,8,High,5,Low
9060,120,86.2,1111,2.3,Sedentary,9,High,5,Low
2310,114,91.4,19639,2.9,Active,9,High,7,Moderate
5647,62,98.8,2734,8.4,Sedentary,2,Low,13,Excellent
6990,197,85.0,22525,0.9,Highly Active,9,High,7,Moderate
1419,81,95.1,1669,6.0,Sedentary,7,Moderate,8,Moderate
18266,105,94.4,2710,0.5,Sedentary,8,High,5,Low
2455,61,97.2,8211,8.2,Moderate,1,Low,13,Excellent
15505,67,99.4,14457,7.4,Active,1,Low,14,Excellent
6097,78,98.8,15560,7.4,Active,5,Moderate,13,Excellent
6442,58,99.0,2285,6.8,Sedentary,1,Low,12,Good
5062,84,97.6,8949,7.8,Moderate,3,Low,11,Good
14064,120,96.9,19712,5.5,Highly Active,5,Moderate,10,Good
6233,132,88.6,8328,1.7,Moderate,8,High,6,Low
4571,61,99.4,17990,8.1,Highly Active,2,Low,15,Excellent
17157,112,92.8,7327,3.3,Moderate,8,High,6,Low
682,62,98.9,16165,7.5,Active,1,Low,15,Excellent
8290,59,99.2,1393,8.3,Sedentary,2,Low,13,Excellent
12910,104,98.3,11636,5.1,Active,5,Moderate,11,Good
17054,70,99.1,7055,8.6,Moderate,3,Low,13,Excellent
6792,147,88.8,2187,2.3,Sedentary,8,High,5,Low
4389,102,98.2,390,6.3,Sedentary,5,Moderate,9,Moderate
7359,57,99.2,15794,7.3,Highly Active,3,Low,15,Excellent
6103,59,97.3,11416,8.5,Active,2,Low,14,Excellent
3615,120,96.0,11567,5.7,Active,6,Moderate,10,Good
2210,97,98.7,848,6.0,Sedentary,4,Moderate,9,Moderate
16653,120,95.2,19456,5.2,Active,5,Moderate,10,Good
17565,63,97.6,8814,7.9,Moderate,3,Low,13,Excellent
10875,146,90.8,27201,1.2,Highly Active,9,High,7,Moderate
1252,85,98.0,12032,7.7,Active,2,Low,13,Excellent
4462,110,96.4,3821,5.2,Sedentary,5,Moderate,8,Moderate
16992,98,99.2,17358,7.9,Highly Active,1,Low,13,Excellent
6167,120,96.4,877,7.1,Sedentary,4,Moderate,9,Moderate
1316,61,97.8,567,8.8,Sedentary,1,Low,12,Good
16601,72,98.1,10425,7.8,Active,2,Low,14,Excellent
9926,119,91.5,26898,4.2,Highly Active,8,High,7,Moderate
14552,86,94.1,17075,7.5,Active,5,Moderate,10,Good
1263,103,92.5,375,3.3,Sedentary,8,High,5,Low
13684,80,98.8,8132,7.5,Moderate,7,Moderate,12,Good
6475,146,89.5,3987,4.1,Sedentary,10,High,5,Low
3463,109,96.6,5926,6.3,Moderate,6,Moderate,9,Moderate
18790,67,98.9,2032,8.7,Sedentary,2,Low,12,Good
11846,90,97.4,15792,8.3,Active,1,Low,12,Good
897,100,92.5,22025,3.3,Highly Active,8,High,7,Moderate
10813,82,97.3,21564,6.4,Highly Active,7,Moderate,10,Good
9034,144,85.2,64,1.4,Sedentary,10,High,5,Low
7901,113,94.2,9459,6.2,Moderate,7,Moderate,8,Moderate
16990,74,97.6,9139,6.0,Moderate,4,Moderate,10,Good
5559,73,99.7,1488,7.4,Sedentary,2,Low,12,Good
11663,101,98.0,5698,6.6,Moderate,7,Moderate,10,Good
15826,120,98.4,28550,6.3,Highly Active,5,Moderate,11,Good
